video_stem,superimage_path,labels_str,fold
d20978,data/super_images/d20978_3x3.jpg,1 5 9,2
d20985,data/super_images/d20985_3x3.jpg,1 5,0
d20988,data/super_images/d20988_3x3.jpg,5,0
d21000,data/super_images/d21000_3x3.jpg,4 14,3
d21101,data/super_images/d21101_3x3.jpg,2 4,4
d21103,data/super_images/d21103_3x3.jpg,4,0
d21109,data/super_images/d21109_3x3.jpg,3 4 9,0
d21112,data/super_images/d21112_3x3.jpg,1 4,4
d21118,data/super_images/d21118_3x3.jpg,9,0
d21125,data/super_images/d21125_3x3.jpg,1 7,4
d21126,data/super_images/d21126_3x3.jpg,7 9,0
d21131,data/super_images/d21131_3x3.jpg,1 7,0
d21133,data/super_images/d21133_3x3.jpg,1 7 11,0
d21134,data/super_images/d21134_3x3.jpg,1 7,4
d21149,data/super_images/d21149_3x3.jpg,2 9,1
d21159,data/super_images/d21159_3x3.jpg,1 6,4
d21161,data/super_images/d21161_3x3.jpg,5,3
d21186,data/super_images/d21186_3x3.jpg,3,3
d21188,data/super_images/d21188_3x3.jpg,4 9,4
d21189,data/super_images/d21189_3x3.jpg,9,2
d21190,data/super_images/d21190_3x3.jpg,4 9,1
d21223,data/super_images/d21223_3x3.jpg,3 10,1
d21228,data/super_images/d21228_3x3.jpg,6 10,3
d21252,data/super_images/d21252_3x3.jpg,6,3
d21257,data/super_images/d21257_3x3.jpg,10,0
d21263,data/super_images/d21263_3x3.jpg,9,0
d21268,data/super_images/d21268_3x3.jpg,5,1
d21272,data/super_images/d21272_3x3.jpg,3 6,0
d21280,data/super_images/d21280_3x3.jpg,1 5,1
d21291,data/super_images/d21291_3x3.jpg,2,2
d21309,data/super_images/d21309_3x3.jpg,5 13,4
d21311,data/super_images/d21311_3x3.jpg,12,1
d21323,data/super_images/d21323_3x3.jpg,3,0
d21325,data/super_images/d21325_3x3.jpg,2,3
d21326,data/super_images/d21326_3x3.jpg,1 6,2
d21344,data/super_images/d21344_3x3.jpg,1 5,1
d21348,data/super_images/d21348_3x3.jpg,2 3,4
d21349,data/super_images/d21349_3x3.jpg,1 5,0
d21353,data/super_images/d21353_3x3.jpg,1 5,4
d21363,data/super_images/d21363_3x3.jpg,5,0
d21365,data/super_images/d21365_3x3.jpg,1 5,2
d21367,data/super_images/d21367_3x3.jpg,1 8,3
d21378,data/super_images/d21378_3x3.jpg,15,0
d21381,data/super_images/d21381_3x3.jpg,5,2
d21384,data/super_images/d21384_3x3.jpg,3,3
d21389,data/super_images/d21389_3x3.jpg,6,2
d21390,data/super_images/d21390_3x3.jpg,5,1
d21406,data/super_images/d21406_3x3.jpg,6 14,3
d21430,data/super_images/d21430_3x3.jpg,2 9,3
d21431,data/super_images/d21431_3x3.jpg,2,2
d21436,data/super_images/d21436_3x3.jpg,3 8,0
d21443,data/super_images/d21443_3x3.jpg,1 10,1
d21464,data/super_images/d21464_3x3.jpg,3 5,0
d21466,data/super_images/d21466_3x3.jpg,3 5,1
d21595,data/super_images/d21595_3x3.jpg,2 3 6,4
d21608,data/super_images/d21608_3x3.jpg,7,0
d21611,data/super_images/d21611_3x3.jpg,7,2
d21614,data/super_images/d21614_3x3.jpg,2 3,3
d21631,data/super_images/d21631_3x3.jpg,1 3,1
d21632,data/super_images/d21632_3x3.jpg,1 7,4
d21633,data/super_images/d21633_3x3.jpg,1 6,1
d21636,data/super_images/d21636_3x3.jpg,2 5,4
d21642,data/super_images/d21642_3x3.jpg,2 14,1
d21645,data/super_images/d21645_3x3.jpg,15,2
d21653,data/super_images/d21653_3x3.jpg,8 12,3
d21655,data/super_images/d21655_3x3.jpg,2 5,4
d21661,data/super_images/d21661_3x3.jpg,2 5,3
d21666,data/super_images/d21666_3x3.jpg,1 5 6,3
d21676,data/super_images/d21676_3x3.jpg,1 2,1
d21685,data/super_images/d21685_3x3.jpg,1 7 15,1
d21686,data/super_images/d21686_3x3.jpg,1 2 7,2
d21695,data/super_images/d21695_3x3.jpg,1 7,3
d21707,data/super_images/d21707_3x3.jpg,7,3
d21709,data/super_images/d21709_3x3.jpg,7 8,4
d21754,data/super_images/d21754_3x3.jpg,7,4
d21777,data/super_images/d21777_3x3.jpg,1 7,1
d21787,data/super_images/d21787_3x3.jpg,7 15,0
d21803,data/super_images/d21803_3x3.jpg,1 2,3
d21807,data/super_images/d21807_3x3.jpg,2,3
d21836,data/super_images/d21836_3x3.jpg,7,1
d21887,data/super_images/d21887_3x3.jpg,1 7,3
d21895,data/super_images/d21895_3x3.jpg,1 8 15,2
d219,data/super_images/d219_3x3.jpg,1 12,2
d21901,data/super_images/d21901_3x3.jpg,6 15,4
d21908,data/super_images/d21908_3x3.jpg,5,0
d21923,data/super_images/d21923_3x3.jpg,3 5 8,0
d21495,data/super_images/d21495_3x3.jpg,2 5,2
d21496,data/super_images/d21496_3x3.jpg,5,3
d215,data/super_images/d215_3x3.jpg,12,2
d21501,data/super_images/d21501_3x3.jpg,1 4,2
d21503,data/super_images/d21503_3x3.jpg,1 5,1
d21510,data/super_images/d21510_3x3.jpg,1 2 3 4,0
d21518,data/super_images/d21518_3x3.jpg,1 2 5,4
d21519,data/super_images/d21519_3x3.jpg,1 5,3
d21529,data/super_images/d21529_3x3.jpg,4,2
d21540,data/super_images/d21540_3x3.jpg,2 3 6,4
d21555,data/super_images/d21555_3x3.jpg,1 12,2
d21556,data/super_images/d21556_3x3.jpg,2 6,1
d21568,data/super_images/d21568_3x3.jpg,1 15,3
d21569,data/super_images/d21569_3x3.jpg,2,1
d21574,data/super_images/d21574_3x3.jpg,15,4
d21579,data/super_images/d21579_3x3.jpg,7,3
d21926,data/super_images/d21926_3x3.jpg,3 8,1
d21927,data/super_images/d21927_3x3.jpg,5,2
d21960,data/super_images/d21960_3x3.jpg,6 15,4
d21965,data/super_images/d21965_3x3.jpg,4 9 10,4
d21967,data/super_images/d21967_3x3.jpg,8,3
d21970,data/super_images/d21970_3x3.jpg,4,1
d21974,data/super_images/d21974_3x3.jpg,5,1
d21976,data/super_images/d21976_3x3.jpg,9,2
d21977,data/super_images/d21977_3x3.jpg,8,2
d21982,data/super_images/d21982_3x3.jpg,4 13,1
d21998,data/super_images/d21998_3x3.jpg,8,4
d22011,data/super_images/d22011_3x3.jpg,1 6 8,0
d22012,data/super_images/d22012_3x3.jpg,1 7 8,2
d22017,data/super_images/d22017_3x3.jpg,2 6 7,3
d22021,data/super_images/d22021_3x3.jpg,7,0
d22026,data/super_images/d22026_3x3.jpg,8,1
d22035,data/super_images/d22035_3x3.jpg,1 2 10 13,0
d22046,data/super_images/d22046_3x3.jpg,7,1
d22052,data/super_images/d22052_3x3.jpg,9 10,3
d22053,data/super_images/d22053_3x3.jpg,2 3 9,1
d22056,data/super_images/d22056_3x3.jpg,2 4 5,3
d22057,data/super_images/d22057_3x3.jpg,7,3
d22061,data/super_images/d22061_3x3.jpg,6,0
d22081,data/super_images/d22081_3x3.jpg,1 9 10,0
d22085,data/super_images/d22085_3x3.jpg,7,2
d221,data/super_images/d221_3x3.jpg,4,0
d22102,data/super_images/d22102_3x3.jpg,5,1
d22176,data/super_images/d22176_3x3.jpg,2 3,3
d22182,data/super_images/d22182_3x3.jpg,9,0
d22202,data/super_images/d22202_3x3.jpg,5,1
d22203,data/super_images/d22203_3x3.jpg,5,0
d22204,data/super_images/d22204_3x3.jpg,2 8,3
d22208,data/super_images/d22208_3x3.jpg,8,0
d22210,data/super_images/d22210_3x3.jpg,3,4
d22251,data/super_images/d22251_3x3.jpg,2 15,4
d22254,data/super_images/d22254_3x3.jpg,3 4,2
d22257,data/super_images/d22257_3x3.jpg,2 6,3
d22265,data/super_images/d22265_3x3.jpg,10,3
d22280,data/super_images/d22280_3x3.jpg,1 4,1
d22290,data/super_images/d22290_3x3.jpg,3 4,3
d22291,data/super_images/d22291_3x3.jpg,15,0
d22292,data/super_images/d22292_3x3.jpg,4,1
d22295,data/super_images/d22295_3x3.jpg,4,1
d22297,data/super_images/d22297_3x3.jpg,4,0
d22299,data/super_images/d22299_3x3.jpg,8,2
d22301,data/super_images/d22301_3x3.jpg,1 2,0
d22302,data/super_images/d22302_3x3.jpg,2 12,2
d22315,data/super_images/d22315_3x3.jpg,4,3
d22317,data/super_images/d22317_3x3.jpg,2 4,4
d22318,data/super_images/d22318_3x3.jpg,4,3
d22322,data/super_images/d22322_3x3.jpg,2 3,3
d22324,data/super_images/d22324_3x3.jpg,1 2,4
d22336,data/super_images/d22336_3x3.jpg,1,4
d22340,data/super_images/d22340_3x3.jpg,1 2,1
d22347,data/super_images/d22347_3x3.jpg,2 3,3
d22350,data/super_images/d22350_3x3.jpg,1 2,3
d22356,data/super_images/d22356_3x3.jpg,2 6,1
d22359,data/super_images/d22359_3x3.jpg,1,1
d22361,data/super_images/d22361_3x3.jpg,2 3,0
d22367,data/super_images/d22367_3x3.jpg,2 3,2
d22375,data/super_images/d22375_3x3.jpg,2 5 8,4
d22383,data/super_images/d22383_3x3.jpg,1 4,3
d22384,data/super_images/d22384_3x3.jpg,1 2,2
d22386,data/super_images/d22386_3x3.jpg,1 2,0
d22440,data/super_images/d22440_3x3.jpg,8,4
d22444,data/super_images/d22444_3x3.jpg,1 4,2
d22445,data/super_images/d22445_3x3.jpg,4,3
d22464,data/super_images/d22464_3x3.jpg,4,0
d22465,data/super_images/d22465_3x3.jpg,4,0
d22467,data/super_images/d22467_3x3.jpg,4 9,3
d22482,data/super_images/d22482_3x3.jpg,1 3,1
d22484,data/super_images/d22484_3x3.jpg,4 8,2
d22485,data/super_images/d22485_3x3.jpg,4 8,1
d22509,data/super_images/d22509_3x3.jpg,1,0
d22522,data/super_images/d22522_3x3.jpg,2 10,3
d22523,data/super_images/d22523_3x3.jpg,1,3
d22526,data/super_images/d22526_3x3.jpg,3,4
d22533,data/super_images/d22533_3x3.jpg,4,1
d22543,data/super_images/d22543_3x3.jpg,4,1
d22544,data/super_images/d22544_3x3.jpg,4,4
d22387,data/super_images/d22387_3x3.jpg,1,4
d22390,data/super_images/d22390_3x3.jpg,1 2,1
d22395,data/super_images/d22395_3x3.jpg,1 2,2
d22396,data/super_images/d22396_3x3.jpg,2,1
d22397,data/super_images/d22397_3x3.jpg,2 3 5,3
d22398,data/super_images/d22398_3x3.jpg,1 2 5,4
d22407,data/super_images/d22407_3x3.jpg,3 15,2
d22408,data/super_images/d22408_3x3.jpg,1 2 12,0
d22415,data/super_images/d22415_3x3.jpg,4,4
d22416,data/super_images/d22416_3x3.jpg,4,0
d22420,data/super_images/d22420_3x3.jpg,1 4,4
d22421,data/super_images/d22421_3x3.jpg,1 4,4
d22422,data/super_images/d22422_3x3.jpg,1,3
d22425,data/super_images/d22425_3x3.jpg,4,0
d22426,data/super_images/d22426_3x3.jpg,4,3
d22429,data/super_images/d22429_3x3.jpg,4,0
d22548,data/super_images/d22548_3x3.jpg,3,0
d22549,data/super_images/d22549_3x3.jpg,4,4
d22556,data/super_images/d22556_3x3.jpg,4,0
d22557,data/super_images/d22557_3x3.jpg,4,3
d22560,data/super_images/d22560_3x3.jpg,1 2,4
d22562,data/super_images/d22562_3x3.jpg,10,4
d22565,data/super_images/d22565_3x3.jpg,1 6,4
d22572,data/super_images/d22572_3x3.jpg,4,0
d22575,data/super_images/d22575_3x3.jpg,1,1
d22585,data/super_images/d22585_3x3.jpg,10 12,2
d22590,data/super_images/d22590_3x3.jpg,4,3
d22594,data/super_images/d22594_3x3.jpg,4,2
d226,data/super_images/d226_3x3.jpg,3,2
d22600,data/super_images/d22600_3x3.jpg,4 9,3
d22602,data/super_images/d22602_3x3.jpg,1,3
d22604,data/super_images/d22604_3x3.jpg,1 6,3
d22694,data/super_images/d22694_3x3.jpg,1 8,3
d22714,data/super_images/d22714_3x3.jpg,1,2
d22726,data/super_images/d22726_3x3.jpg,10,0
d22732,data/super_images/d22732_3x3.jpg,1,3
d22736,data/super_images/d22736_3x3.jpg,1 10,2
d22757,data/super_images/d22757_3x3.jpg,9,1
d22782,data/super_images/d22782_3x3.jpg,2 3,0
d22785,data/super_images/d22785_3x3.jpg,3,2
d22803,data/super_images/d22803_3x3.jpg,1,2
d22810,data/super_images/d22810_3x3.jpg,2,2
d22814,data/super_images/d22814_3x3.jpg,3,1
d22816,data/super_images/d22816_3x3.jpg,2 3,2
d22818,data/super_images/d22818_3x3.jpg,4,4
d22820,data/super_images/d22820_3x3.jpg,1,2
d22837,data/super_images/d22837_3x3.jpg,3,1
d22848,data/super_images/d22848_3x3.jpg,3,2
d22610,data/super_images/d22610_3x3.jpg,4,0
d22614,data/super_images/d22614_3x3.jpg,5,0
d22620,data/super_images/d22620_3x3.jpg,2,3
d22622,data/super_images/d22622_3x3.jpg,1,2
d22623,data/super_images/d22623_3x3.jpg,1 6,1
d22627,data/super_images/d22627_3x3.jpg,7,2
d22630,data/super_images/d22630_3x3.jpg,2 7,3
d22635,data/super_images/d22635_3x3.jpg,3,0
d22640,data/super_images/d22640_3x3.jpg,2,0
d22642,data/super_images/d22642_3x3.jpg,5,2
d22645,data/super_images/d22645_3x3.jpg,1,1
d22646,data/super_images/d22646_3x3.jpg,1,1
d22647,data/super_images/d22647_3x3.jpg,9,2
d22652,data/super_images/d22652_3x3.jpg,1,4
d22689,data/super_images/d22689_3x3.jpg,3 9,3
d22693,data/super_images/d22693_3x3.jpg,1,0
d22861,data/super_images/d22861_3x3.jpg,4,2
d22862,data/super_images/d22862_3x3.jpg,2 4 8,3
d22863,data/super_images/d22863_3x3.jpg,1,2
d22864,data/super_images/d22864_3x3.jpg,1,3
d22888,data/super_images/d22888_3x3.jpg,3,4
d22891,data/super_images/d22891_3x3.jpg,3,4
d22893,data/super_images/d22893_3x3.jpg,1,3
d22901,data/super_images/d22901_3x3.jpg,1 2 3 10,2
d22911,data/super_images/d22911_3x3.jpg,3,4
d22921,data/super_images/d22921_3x3.jpg,2,1
d22925,data/super_images/d22925_3x3.jpg,5,1
d22974,data/super_images/d22974_3x3.jpg,2,2
d22989,data/super_images/d22989_3x3.jpg,10,3
d22996,data/super_images/d22996_3x3.jpg,1,3
d23001,data/super_images/d23001_3x3.jpg,1 4,0
d23007,data/super_images/d23007_3x3.jpg,1 2,4
d23009,data/super_images/d23009_3x3.jpg,1 2,0
d23037,data/super_images/d23037_3x3.jpg,3 4,0
d23038,data/super_images/d23038_3x3.jpg,4,0
d23050,data/super_images/d23050_3x3.jpg,4,4
d23052,data/super_images/d23052_3x3.jpg,1,1
d23057,data/super_images/d23057_3x3.jpg,3,1
d23058,data/super_images/d23058_3x3.jpg,1,1
d23065,data/super_images/d23065_3x3.jpg,1,0
d23072,data/super_images/d23072_3x3.jpg,2 3,3
d23075,data/super_images/d23075_3x3.jpg,1 2,2
d23077,data/super_images/d23077_3x3.jpg,1 2,0
d23078,data/super_images/d23078_3x3.jpg,3,4
d23082,data/super_images/d23082_3x3.jpg,1 4,1
d23100,data/super_images/d23100_3x3.jpg,15,0
d23122,data/super_images/d23122_3x3.jpg,10,4
d23127,data/super_images/d23127_3x3.jpg,1,1
d23263,data/super_images/d23263_3x3.jpg,10,0
d23266,data/super_images/d23266_3x3.jpg,5,1
d23267,data/super_images/d23267_3x3.jpg,2 4,0
d23268,data/super_images/d23268_3x3.jpg,4 13,4
d23269,data/super_images/d23269_3x3.jpg,2 3 4,4
d23271,data/super_images/d23271_3x3.jpg,2 10 13,1
d23272,data/super_images/d23272_3x3.jpg,2 4 10,1
d23273,data/super_images/d23273_3x3.jpg,4 10,4
d23276,data/super_images/d23276_3x3.jpg,2 4 10,4
d23278,data/super_images/d23278_3x3.jpg,2 10,2
d23302,data/super_images/d23302_3x3.jpg,1 2,0
d23313,data/super_images/d23313_3x3.jpg,1,1
d23318,data/super_images/d23318_3x3.jpg,1 2 7,1
d23329,data/super_images/d23329_3x3.jpg,5,1
d23337,data/super_images/d23337_3x3.jpg,2,0
d23353,data/super_images/d23353_3x3.jpg,1,0
d23128,data/super_images/d23128_3x3.jpg,1,4
d23134,data/super_images/d23134_3x3.jpg,3,2
d23161,data/super_images/d23161_3x3.jpg,3,4
d23167,data/super_images/d23167_3x3.jpg,1 10,2
d23182,data/super_images/d23182_3x3.jpg,1 2,4
d23188,data/super_images/d23188_3x3.jpg,4,1
d23193,data/super_images/d23193_3x3.jpg,4,4
d23200,data/super_images/d23200_3x3.jpg,7,2
d23201,data/super_images/d23201_3x3.jpg,2 3,4
d23225,data/super_images/d23225_3x3.jpg,2,0
d23235,data/super_images/d23235_3x3.jpg,1,0
d23238,data/super_images/d23238_3x3.jpg,3,2
d23242,data/super_images/d23242_3x3.jpg,1,0
d23247,data/super_images/d23247_3x3.jpg,15,1
d23249,data/super_images/d23249_3x3.jpg,2 10,1
d23257,data/super_images/d23257_3x3.jpg,3 6,4
d23354,data/super_images/d23354_3x3.jpg,1,3
d23355,data/super_images/d23355_3x3.jpg,3,2
d23356,data/super_images/d23356_3x3.jpg,3,2
d23357,data/super_images/d23357_3x3.jpg,3,2
d23386,data/super_images/d23386_3x3.jpg,1,1
d23401,data/super_images/d23401_3x3.jpg,10,1
d23404,data/super_images/d23404_3x3.jpg,2 6,4
d23412,data/super_images/d23412_3x3.jpg,6 7,3
d23416,data/super_images/d23416_3x3.jpg,1 2,3
d23418,data/super_images/d23418_3x3.jpg,1,4
d23419,data/super_images/d23419_3x3.jpg,9,1
d23420,data/super_images/d23420_3x3.jpg,2 3,4
d23423,data/super_images/d23423_3x3.jpg,2 3,1
d23427,data/super_images/d23427_3x3.jpg,4 9,1
d23432,data/super_images/d23432_3x3.jpg,1 2,0
d23433,data/super_images/d23433_3x3.jpg,1,4
d23440,data/super_images/d23440_3x3.jpg,2 4 7,4
d23445,data/super_images/d23445_3x3.jpg,1,0
d23448,data/super_images/d23448_3x3.jpg,1 4,0
d23450,data/super_images/d23450_3x3.jpg,1 2,0
d23455,data/super_images/d23455_3x3.jpg,4,0
d23460,data/super_images/d23460_3x3.jpg,1,2
d23462,data/super_images/d23462_3x3.jpg,1,3
d23471,data/super_images/d23471_3x3.jpg,5,4
d23472,data/super_images/d23472_3x3.jpg,3 5,2
d23476,data/super_images/d23476_3x3.jpg,5,3
d23477,data/super_images/d23477_3x3.jpg,5,1
d23527,data/super_images/d23527_3x3.jpg,4,3
d23557,data/super_images/d23557_3x3.jpg,7 8,0
d23562,data/super_images/d23562_3x3.jpg,2 3,2
d23569,data/super_images/d23569_3x3.jpg,2 4,1
d23570,data/super_images/d23570_3x3.jpg,2 4,1
d23688,data/super_images/d23688_3x3.jpg,3 7,1
d23705,data/super_images/d23705_3x3.jpg,3 7,3
d23719,data/super_images/d23719_3x3.jpg,2 6 9,4
d23724,data/super_images/d23724_3x3.jpg,3,0
d23741,data/super_images/d23741_3x3.jpg,2 10 15,3
d23742,data/super_images/d23742_3x3.jpg,7,2
d23745,data/super_images/d23745_3x3.jpg,2,0
d23756,data/super_images/d23756_3x3.jpg,1 5,3
d23760,data/super_images/d23760_3x3.jpg,3,4
d23766,data/super_images/d23766_3x3.jpg,1 2,1
d23775,data/super_images/d23775_3x3.jpg,1 2,1
d23777,data/super_images/d23777_3x3.jpg,1,3
d23781,data/super_images/d23781_3x3.jpg,2 9,0
d23783,data/super_images/d23783_3x3.jpg,9,1
d23787,data/super_images/d23787_3x3.jpg,1,1
d23790,data/super_images/d23790_3x3.jpg,2,3
d23581,data/super_images/d23581_3x3.jpg,7,2
d23583,data/super_images/d23583_3x3.jpg,3 7,3
d23601,data/super_images/d23601_3x3.jpg,12,1
d23602,data/super_images/d23602_3x3.jpg,4,3
d23608,data/super_images/d23608_3x3.jpg,15,3
d23611,data/super_images/d23611_3x3.jpg,3,0
d23615,data/super_images/d23615_3x3.jpg,2,3
d23620,data/super_images/d23620_3x3.jpg,2,1
d23621,data/super_images/d23621_3x3.jpg,8 12,0
d23623,data/super_images/d23623_3x3.jpg,2,4
d23640,data/super_images/d23640_3x3.jpg,3,3
d23650,data/super_images/d23650_3x3.jpg,1,1
d23658,data/super_images/d23658_3x3.jpg,2 3 5,0
d23675,data/super_images/d23675_3x3.jpg,2 4,1
d23684,data/super_images/d23684_3x3.jpg,4,0
d23687,data/super_images/d23687_3x3.jpg,1,0
d23991_1,data/super_images/d23991_1_3x3.jpg,1 2,1
d23991_10,data/super_images/d23991_10_3x3.jpg,2,1
d23991_11,data/super_images/d23991_11_3x3.jpg,2 15,1
d23992_2,data/super_images/d23992_2_3x3.jpg,2,0
d23992_4,data/super_images/d23992_4_3x3.jpg,6,1
d24141_10,data/super_images/d24141_10_3x3.jpg,10,1
d24141_12,data/super_images/d24141_12_3x3.jpg,10 15,0
d24141_16,data/super_images/d24141_16_3x3.jpg,10,1
d24141_4,data/super_images/d24141_4_3x3.jpg,10,0
d24141_9,data/super_images/d24141_9_3x3.jpg,10,2
d24142_1,data/super_images/d24142_1_3x3.jpg,10,3
d24142_2,data/super_images/d24142_2_3x3.jpg,10 15,2
d24142_4,data/super_images/d24142_4_3x3.jpg,10 15,3
d24142_5,data/super_images/d24142_5_3x3.jpg,10 15,1
d24142_6,data/super_images/d24142_6_3x3.jpg,10,1
d24142_7,data/super_images/d24142_7_3x3.jpg,10,4
d23917_4,data/super_images/d23917_4_3x3.jpg,16,4
d23933_2,data/super_images/d23933_2_3x3.jpg,7,0
d23933_4,data/super_images/d23933_4_3x3.jpg,7,1
d23934_1,data/super_images/d23934_1_3x3.jpg,3,4
d23934_4,data/super_images/d23934_4_3x3.jpg,1,4
d23936_5,data/super_images/d23936_5_3x3.jpg,1,3
d23936_6,data/super_images/d23936_6_3x3.jpg,9,2
d23937_1,data/super_images/d23937_1_3x3.jpg,2 7,0
d23941_2,data/super_images/d23941_2_3x3.jpg,1,3
d23941_5,data/super_images/d23941_5_3x3.jpg,1,4
d23944_2,data/super_images/d23944_2_3x3.jpg,1,0
d23949_3,data/super_images/d23949_3_3x3.jpg,1,1
d23955_1,data/super_images/d23955_1_3x3.jpg,1,0
d23955_2,data/super_images/d23955_2_3x3.jpg,1,1
d23956_6,data/super_images/d23956_6_3x3.jpg,4,0
d23956_9,data/super_images/d23956_9_3x3.jpg,4,0
d24142_8,data/super_images/d24142_8_3x3.jpg,10 15,1
d24143_1,data/super_images/d24143_1_3x3.jpg,10,4
d24143_2,data/super_images/d24143_2_3x3.jpg,10,4
d24143_5,data/super_images/d24143_5_3x3.jpg,9 10,2
d24143_6,data/super_images/d24143_6_3x3.jpg,10,4
d24146_1,data/super_images/d24146_1_3x3.jpg,10,4
d24146_2,data/super_images/d24146_2_3x3.jpg,10,1
d24146_3,data/super_images/d24146_3_3x3.jpg,10,2
d24146_4,data/super_images/d24146_4_3x3.jpg,10,1
d24146_5,data/super_images/d24146_5_3x3.jpg,10,0
d24146_7,data/super_images/d24146_7_3x3.jpg,10,2
d24148_10,data/super_images/d24148_10_3x3.jpg,10,3
d24148_12,data/super_images/d24148_12_3x3.jpg,10,0
d24148_2,data/super_images/d24148_2_3x3.jpg,10,1
d24148_3,data/super_images/d24148_3_3x3.jpg,10,3
d24148_4,data/super_images/d24148_4_3x3.jpg,10,1
d24158_2,data/super_images/d24158_2_3x3.jpg,2,1
d24158_6,data/super_images/d24158_6_3x3.jpg,2 6,3
d24159_2,data/super_images/d24159_2_3x3.jpg,2,4
d24159_6,data/super_images/d24159_6_3x3.jpg,2,4
d24159_7,data/super_images/d24159_7_3x3.jpg,2,3
d24160_1,data/super_images/d24160_1_3x3.jpg,15,2
d24160_14,data/super_images/d24160_14_3x3.jpg,2,3
d24160_15,data/super_images/d24160_15_3x3.jpg,3,0
d24160_5,data/super_images/d24160_5_3x3.jpg,15,4
d24160_6,data/super_images/d24160_6_3x3.jpg,15,4
d24160_8,data/super_images/d24160_8_3x3.jpg,15,4
d24160_9,data/super_images/d24160_9_3x3.jpg,15,3
d24165_1,data/super_images/d24165_1_3x3.jpg,15,2
d24165_3,data/super_images/d24165_3_3x3.jpg,15,4
d24165_4,data/super_images/d24165_4_3x3.jpg,15,1
d24165_6,data/super_images/d24165_6_3x3.jpg,15,1
d24148_9,data/super_images/d24148_9_3x3.jpg,10,1
d24149_1,data/super_images/d24149_1_3x3.jpg,15,1
d24149_2,data/super_images/d24149_2_3x3.jpg,15,2
d24149_3,data/super_images/d24149_3_3x3.jpg,15,2
d24149_5,data/super_images/d24149_5_3x3.jpg,15,2
d24149_7,data/super_images/d24149_7_3x3.jpg,15,3
d24150_10,data/super_images/d24150_10_3x3.jpg,10 15,2
d24150_11,data/super_images/d24150_11_3x3.jpg,15,3
d24150_14,data/super_images/d24150_14_3x3.jpg,15,2
d24150_3,data/super_images/d24150_3_3x3.jpg,10 15,4
d24150_4,data/super_images/d24150_4_3x3.jpg,10,3
d24150_5,data/super_images/d24150_5_3x3.jpg,10,0
d24150_7,data/super_images/d24150_7_3x3.jpg,10,0
d24151_1,data/super_images/d24151_1_3x3.jpg,15,1
d24157_1,data/super_images/d24157_1_3x3.jpg,15,2
d24158_1,data/super_images/d24158_1_3x3.jpg,15,1
d24166_1,data/super_images/d24166_1_3x3.jpg,10 15,0
d24166_12,data/super_images/d24166_12_3x3.jpg,15,4
d24166_13,data/super_images/d24166_13_3x3.jpg,10 15,1
d24166_15,data/super_images/d24166_15_3x3.jpg,10,1
d24166_2,data/super_images/d24166_2_3x3.jpg,10,2
d24166_4,data/super_images/d24166_4_3x3.jpg,10 15,0
d24166_5,data/super_images/d24166_5_3x3.jpg,10,4
d24166_6,data/super_images/d24166_6_3x3.jpg,10 15,3
d24167_1,data/super_images/d24167_1_3x3.jpg,10 15,1
d24167_7,data/super_images/d24167_7_3x3.jpg,15,2
d24168_1,data/super_images/d24168_1_3x3.jpg,10,2
d24168_10,data/super_images/d24168_10_3x3.jpg,10,2
d24168_11,data/super_images/d24168_11_3x3.jpg,10,2
d24168_12,data/super_images/d24168_12_3x3.jpg,10,2
d24168_14,data/super_images/d24168_14_3x3.jpg,15,3
d24168_4,data/super_images/d24168_4_3x3.jpg,10,1
d23800,data/super_images/d23800_3x3.jpg,1,4
d23801,data/super_images/d23801_3x3.jpg,2,4
d23805,data/super_images/d23805_3x3.jpg,9,0
d23821,data/super_images/d23821_3x3.jpg,3,1
d239,data/super_images/d239_3x3.jpg,2,2
d23901_4,data/super_images/d23901_4_3x3.jpg,4,4
d23901_6,data/super_images/d23901_6_3x3.jpg,7 14,2
d23901_8,data/super_images/d23901_8_3x3.jpg,14,4
d23903_14,data/super_images/d23903_14_3x3.jpg,2,4
d23904_6,data/super_images/d23904_6_3x3.jpg,2,4
d23905_5,data/super_images/d23905_5_3x3.jpg,7 14,0
d23909_10,data/super_images/d23909_10_3x3.jpg,16,3
d23909_13,data/super_images/d23909_13_3x3.jpg,1 16,1
d23909_14,data/super_images/d23909_14_3x3.jpg,16,0
d23909_4,data/super_images/d23909_4_3x3.jpg,16,1
d23916_7,data/super_images/d23916_7_3x3.jpg,16,2
d24168_5,data/super_images/d24168_5_3x3.jpg,10,0
d24168_6,data/super_images/d24168_6_3x3.jpg,10 15,2
d24168_7,data/super_images/d24168_7_3x3.jpg,15,4
d24168_8,data/super_images/d24168_8_3x3.jpg,10,3
d24168_9,data/super_images/d24168_9_3x3.jpg,15,2
d24169_1,data/super_images/d24169_1_3x3.jpg,1 6,4
d24170_13,data/super_images/d24170_13_3x3.jpg,1 6,3
d24170_15,data/super_images/d24170_15_3x3.jpg,8,2
d24170_4,data/super_images/d24170_4_3x3.jpg,2,3
d24170_6,data/super_images/d24170_6_3x3.jpg,6 15,0
d24170_8,data/super_images/d24170_8_3x3.jpg,6,2
d24175_2,data/super_images/d24175_2_3x3.jpg,3,2
d24208_2,data/super_images/d24208_2_3x3.jpg,10,3
d24208_3,data/super_images/d24208_3_3x3.jpg,8 15,1
